종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
016740,두올,"3,010","40","1.35","3,015","3,010","126,876","377,745,990","2,940","3,025","2,900","2,500",원(KRW),"27,066,680","81,470,706,800",
078590,두올산업,"660","5","0.76","660","659","2,615,347","1,717,063,877","651","668","640","200",원(KRW),"52,788,687","34,840,533,420",
270020,두원석재,"2,660","0","0.00","2,660","2,510","0","0","0","0","0","500",원(KRW),"3,112,607","8,279,534,620",
073190,듀오백,"2,500","-10","0.40","2,500","2,475","34,439","85,252,630","2,510","2,530","2,430","500",원(KRW),"11,968,040","29,920,100,000",
176750,듀켐바이오,"9,700","0","0.00","9,690","9,030","464","4,475,940","9,650","9,700","9,630","500",원(KRW),"8,858,687","85,929,263,900",
030350,드래곤플라이,"4,965","-735","12.89","4,970","4,965","2,340,140","12,001,040,170","5,220","5,450","4,900","500",원(KRW),"16,008,491","79,482,157,815",
203650,드림시큐리티,"3,420","95","2.86","3,435","3,420","1,503,275","5,196,792,355","3,305","3,535","3,300","100",원(KRW),"35,805,754","122,455,678,680",
060570,드림어스컴퍼니,"5,380","-70","1.28","5,400","5,380","107,611","580,565,600","5,430","5,480","5,370","500",원(KRW),"55,821,439","300,319,341,820",
192650,드림텍,"6,840","10","0.15","6,850","6,840","180,525","1,223,153,890","6,810","6,880","6,590","100",원(KRW),"58,145,762","397,717,012,080",
220110,드림티엔터테인먼트,"669","0","0.00","0","0","0","0","0","0","0","200",원(KRW),"10,664,262","7,134,391,278",
217620,디딤,"2,385","5","0.21","2,395","2,385","52,776","126,034,940","2,380","2,485","2,360","100",원(KRW),"37,001,905","88,249,543,425",
187870,디바이스이엔지,"9,000","-140","1.53","9,040","9,000","29,548","267,282,670","9,200","9,240","8,980","500",원(KRW),"6,782,000","61,038,000,000",
066670,디스플레이텍,"3,690","0","0.00","3,690","3,675","6,057","22,283,350","3,690","3,700","3,665","500",원(KRW),"18,691,918","68,973,177,420",
024090,디씨엠,"11,600","-50","0.43","11,600","11,550","1,621","18,794,000","11,650","11,650","11,500","500",원(KRW),"11,700,000","135,720,000,000",
003160,디아이,"3,125","15","0.48","3,125","3,115","37,007","115,176,330","3,075","3,130","3,050","500",원(KRW),"31,496,785","98,427,453,125",
092200,디아이씨,"2,610","0","0.00","2,610","2,605","75,742","197,187,730","2,560","2,645","2,560","500",원(KRW),"23,985,369","62,601,813,090",
110990,디아이티,"8,540","240","2.89","8,540","8,510","16,086","134,799,620","8,170","8,540","8,170","100",원(KRW),"18,900,000","161,406,000,000",
263690,디알젬,"5,920","30","0.51","5,920","5,910","48,679","287,894,410","5,850","6,050","5,770","500",원(KRW),"11,325,610","67,047,611,200",
214680,디알텍,"1,590","25","1.60","1,595","1,590","369,187","581,927,725","1,555","1,625","1,545","100",원(KRW),"48,530,190","77,163,002,100",
263720,디앤씨미디어,"13,500","-450","3.23","13,550","13,500","10,497","143,782,150","13,950","14,000","13,500","500",원(KRW),"12,041,343","162,558,130,500",
109740,디에스케이,"8,850","90","1.03","8,860","8,850","21,155","186,453,380","8,850","8,950","8,610","500",원(KRW),"20,354,763","180,139,652,550",
033430,디에스티,"950","23","2.48","951","950","808,830","766,028,439","930","973","905","100",원(KRW),"56,005,025","53,204,773,750",
131030,디에이치피코리아,"7,000","100","1.45","7,000","6,970","38,718","267,679,970","6,900","7,020","6,760","500",원(KRW),"16,564,797","115,953,579,000",
196490,디에이테크놀로지,"2,435","150","6.56","2,435","2,430","691,192","1,589,857,075","2,260","2,435","2,225","500",원(KRW),"52,518,758","127,883,175,730",
066900,디에이피,"2,715","0","0.00","2,715","2,700","5,521","14,945,985","2,660","2,740","2,630","500",원(KRW),"22,744,503","61,751,325,645",
127120,디엔에이링크,"2,725","5","0.18","2,720","2,715","24,191","65,600,990","2,710","2,745","2,665","500",원(KRW),"11,476,541","31,273,574,225",
092070,디엔에프,"7,870","350","4.65","7,870","7,860","260,297","2,000,984,920","7,480","7,890","7,370","500",원(KRW),"10,761,828","84,695,586,360",
134580,디엠티,"2,280","-45","1.94","2,295","2,280","12,207","28,024,055","2,280","2,420","2,270","500",원(KRW),"11,250,000","25,650,000,000",
039840,디오,"40,000","200","0.50","40,050","40,000","97,264","3,870,695,250","40,500","40,500","38,600","500",원(KRW),"15,523,602","620,944,080,000",
196450,디오스텍,"553","24","4.54","553","552","622,474","334,604,162","522","555","522","200",원(KRW),"124,056,371","68,603,173,163",
013570,디와이,"4,865","120","2.53","4,865","4,860","45,657","220,207,155","4,745","4,890","4,745","500",원(KRW),"26,319,633","128,045,014,545",
210540,디와이파워,"10,850","250","2.36","10,950","10,850","37,321","404,816,500","10,800","11,000","10,500","500",원(KRW),"11,041,708","119,802,531,800",
079810,디이엔티,"2,890","10","0.35","2,890","2,885","277,503","781,967,400","2,820","2,890","2,755","500",원(KRW),"8,979,530","25,950,841,700",
227100,디자인,"7,110","40","0.57","7,110","7,070","5,200","36,773,870","7,070","7,260","6,950","500",원(KRW),"2,660,910","18,919,070,100",
113810,디젠스,"504","-1","0.20","504","502","157,661","78,818,520","504","509","492","500",원(KRW),"32,628,051","16,444,537,704",
043360,디지아이,"2,585","-30","1.15","2,590","2,585","39,610","101,705,550","2,615","2,620","2,520","500",원(KRW),"9,000,000","23,265,000,000",
197140,디지캡,"3,720","75","2.06","3,735","3,720","15,358","56,389,085","3,600","3,755","3,570","500",원(KRW),"7,391,722","27,497,205,840",
106520,디지탈옵틱,"605","3","0.50","605","601","242,558","145,799,496","596","615","596","500",원(KRW),"73,272,154","44,329,653,170",
068930,디지털대성,"8,120","130","1.63","8,160","8,120","26,180","211,919,570","8,010","8,180","7,890","500",원(KRW),"22,544,723","183,063,150,760",
033130,디지틀조선,"2,455","-35","1.41","2,455","2,450","259,704","642,530,165","2,550","2,570","2,415","500",원(KRW),"37,115,267","91,117,980,485",
033310,디케이디앤아이,"2,875","50","1.77","2,900","2,875","229,169","663,723,895","2,825","2,970","2,760","500",원(KRW),"21,972,411","63,170,681,625",
105740,디케이락,"8,970","370","4.30","9,000","8,970","111,794","992,705,850","8,600","9,150","8,570","500",원(KRW),"8,262,912","74,118,320,640",
263020,디케이앤디,"6,740","350","5.48","6,740","6,730","91,856","628,002,650","6,700","6,990","6,400","500",원(KRW),"7,763,202","52,323,981,480",
290550,디케이티,"7,630","120","1.60","7,630","7,520","28,578","211,943,940","7,360","7,630","7,300","500",원(KRW),"8,231,333","62,805,070,790",
007340,디티알오토모티브,"30,300","-950","3.04","30,900","30,300","2,752","84,301,050","31,300","31,550","30,300","500",원(KRW),"9,994,005","302,818,351,500",
187220,디티앤씨,"8,150","20","0.25","8,150","8,120","29,064","235,533,040","8,010","8,250","7,930","500",원(KRW),"10,951,507","89,254,782,050",
026890,디피씨,"4,540","240","5.58","4,545","4,540","607,491","2,722,948,445","4,300","4,650","4,280","500",원(KRW),"41,678,175","189,218,914,500",
163430,디피코,"3,090","-10","0.32","3,050","2,645","181","559,290","3,090","3,090","3,090","500",원(KRW),"3,347,750","10,344,547,500",
131180,딜리,"1,750","45","2.64","1,755","1,750","256,916","444,582,680","1,710","1,780","1,695","100",원(KRW),"29,350,000","51,362,500,000",
042510,라온시큐어,"2,685","30","1.13","2,695","2,685","352,251","948,425,190","2,600","2,755","2,600","500",원(KRW),"31,809,612","85,408,808,220",
232680,라온테크,"4,300","-140","3.15","4,300","3,775","0","0","0","0","0","500",원(KRW),"4,318,205","18,568,281,500",
050120,라이브플렉스,"842","0","0.00","842","837","400,376","335,680,816","845","847","828","500",원(KRW),"85,319,896","71,839,352,432",
171120,라이온켐텍,"7,400","10","0.14","7,400","7,370","2,190","16,193,540","7,480","7,480","7,240","500",원(KRW),"18,358,538","135,853,181,200",
069540,라이트론,"5,420","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"14,168,017","76,790,652,140",
285770,라이프사이언스테크놀로지,"3,900","200","5.41","3,590","3,300","43","157,730","3,600","3,930","3,400","500",원(KRW),"3,193,000","12,452,700,000",
115390,락앤락,"14,000","-200","1.41","14,050","14,000","45,792","645,095,000","14,250","14,450","13,950","500",원(KRW),"54,186,600","758,612,400,000",
200350,래몽래인,"4,500","10","0.22","4,490","4,300","5","22,500","4,500","4,500","4,500","500",원(KRW),"3,184,674","14,331,033,000",
171010,램테크놀러지,"7,800","30","0.39","7,800","7,790","562,062","4,305,407,870","7,770","7,830","7,460","500",원(KRW),"11,571,530","90,257,934,000",
084650,랩지노믹스,"4,680","0","0.00","4,710","4,680","17,078","80,169,145","4,600","4,750","4,600","500",원(KRW),"9,103,295","42,603,420,600",
217500,러셀,"2,170","75","3.58","2,170","2,155","451,943","949,039,025","2,095","2,170","2,050","100",원(KRW),"31,812,000","69,032,040,000",
092590,럭스피아,"470","-80","14.55","550","470","1","470","470","470","470","500",원(KRW),"7,291,098","3,426,816,060",
033600,럭슬,"680","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"26,959,869","18,332,710,920",
141080,레고켐바이오,"38,800","200","0.52","38,800","38,700","53,856","2,069,271,950","38,600","38,950","38,000","500",원(KRW),"10,599,562","411,263,005,600",
060300,레드로버,"610","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"47,637,698","29,058,995,780",
038390,레드캡투어,"16,300","100","0.62","16,350","16,300","1,936","31,371,050","16,250","16,400","16,050","500",원(KRW),"8,589,480","140,008,524,000",
228670,레이,"29,200","-300","1.02","29,200","29,150","1,327,784","40,030,989,700","29,100","32,000","28,150","500",원(KRW),"6,653,267","194,275,396,400",
228850,레이언스,"11,600","300","2.65","11,600","11,550","22,315","254,691,400","11,300","11,650","11,000","500",원(KRW),"16,591,014","192,455,762,400",
238120,로고스바이오,"10,750","200","1.90","10,750","10,550","2,283","24,167,050","10,550","10,850","10,450","500",원(KRW),"3,594,724","38,643,283,000",
215100,로보로보,"4,850","80","1.68","4,860","4,850","649,591","3,135,801,180","4,800","4,880","4,755","100",원(KRW),"17,798,454","86,322,501,900",
090360,로보스타,"18,550","500","2.77","18,550","18,500","56,048","1,020,705,550","18,050","18,700","17,700","500",원(KRW),"9,750,000","180,862,500,000",
238500,로보쓰리,"1,695","150","9.71","1,545","0","11","18,695","1,700","1,700","1,695","500",원(KRW),"4,682,166","7,936,271,370",
108490,로보티즈,"11,400","50","0.44","11,550","11,400","41,714","474,082,150","11,150","11,700","11,050","500",원(KRW),"11,251,000","128,261,400,000",
900260,로스웰,"703","18","2.63","704","703","5,274,632","3,687,070,606","680","714","676","0",중국위안(CNY),"141,781,250","99,672,218,750",
067730,로지시스,"2,520","-70","2.70","2,570","2,520","17,206","43,457,920","2,510","2,590","2,485","500",원(KRW),"9,340,922","23,539,123,440",
071280,로체시스템즈,"3,930","110","2.88","3,930","3,925","46,012","177,542,005","3,830","3,930","3,775","500",원(KRW),"15,296,603","60,115,649,790",
032350,롯데관광개발,"11,550","350","3.13","11,650","11,550","68,293","790,645,200","11,200","11,950","11,100","500",원(KRW),"69,010,340","797,069,427,000",
000400,롯데손해보험,"1,920","5","0.26","1,920","1,910","90,266","171,694,020","1,885","1,925","1,875","1,000",원(KRW),"134,280,000","257,817,600,000",
023530,롯데쇼핑,"124,000","-4,000","3.13","124,000","123,500","64,645","8,063,598,500","126,000","127,000","123,000","5,000",원(KRW),"28,288,755","3,507,805,620,000",
004000,롯데정밀화학,"45,050","-700","1.53","45,100","45,050","43,757","1,979,338,500","45,000","45,900","44,850","5,000",원(KRW),"25,800,000","1,162,290,000,000",
286940,롯데정보통신,"41,250","-50","0.12","41,300","41,250","39,036","1,601,836,750","41,750","41,750","40,500","5,000",원(KRW),"15,396,331","635,098,653,750",
280360,롯데제과,"150,000","0","0.00","150,500","150,000","3,507","525,903,000","150,000","151,000","147,000","500",원(KRW),"6,416,717","962,507,550,000",
004990,롯데지주,"31,300","-250","0.79","31,300","31,250","96,915","3,024,000,200","31,450","31,450","30,950","200",원(KRW),"104,909,237","3,283,659,118,100",
00499K,롯데지주우,"45,750","0","0.00","46,100","45,750","6,151","284,668,100","44,950","47,450","44,800","200",원(KRW),"987,623","45,183,752,250",
005300,롯데칠성,"131,500","-1,000","0.75","131,500","131,000","22,669","2,962,963,500","132,000","133,000","129,500","500",원(KRW),"7,993,460","1,051,139,990,000",
005305,롯데칠성우,"71,700","-900","1.24","71,700","70,900","453","32,221,900","70,100","72,500","70,100","500",원(KRW),"775,310","55,589,727,000",
011170,롯데케미칼,"222,500","1,500","0.68","223,000","222,500","62,402","13,977,775,500","220,000","227,000","219,000","5,000",원(KRW),"34,275,419","7,626,280,727,500",
002270,롯데푸드,"420,500","-15,000","3.44","420,500","420,000","2,375","1,003,671,500","427,000","432,500","419,500","5,000",원(KRW),"1,131,870","475,951,335,000",
071840,롯데하이마트,"32,150","-1,350","4.03","32,150","32,100","105,643","3,447,786,600","33,150","33,150","32,100","5,000",원(KRW),"23,607,712","758,987,940,800",
038060,루멘스,"1,795","95","5.59","1,795","1,780","101,965","177,587,415","1,655","1,795","1,655","500",원(KRW),"47,276,784","84,861,827,280",
082800,루미마이크로,"1,375","10","0.73","1,380","1,375","227,390","312,710,435","1,370","1,400","1,335","500",원(KRW),"84,345,792","115,975,464,000",
162120,루켄테크놀러지스,"5,500","500","10.00","5,500","0","1","5,500","5,500","5,500","5,500","500",원(KRW),"1,641,260","9,026,930,000",
085370,루트로닉,"6,690","200","3.08","6,770","6,690","172,261","1,148,833,450","6,470","6,830","6,460","500",원(KRW),"25,387,106","169,839,739,140",
08537M,루트로닉3우C,"9,400","400","4.44","9,400","9,110","1,957","17,862,100","9,290","9,400","9,000","500",원(KRW),"891,905","8,383,907,000",
060240,룽투코리아,"10,650","1,030","10.71","10,700","10,650","4,340,820","44,564,229,490","9,930","11,100","9,510","500",원(KRW),"24,176,133","257,475,816,450",
058470,리노공업,"51,600","-1,800","3.37","51,600","51,500","32,242","1,665,204,400","53,400","53,400","51,000","500",원(KRW),"15,242,370","786,506,292,000",
039980,리노스,"1,285","5","0.39","1,290","1,285","45,304","58,236,995","1,280","1,300","1,270","500",원(KRW),"39,601,703","50,888,188,355",
019570,리더스 기술투자,"707","1","0.14","707","701","39,313","27,547,073","715","739","691","500",원(KRW),"52,864,828","37,375,433,396",
016100,리더스코스메틱,"5,900","190","3.33","5,920","5,900","363,168","2,172,440,830","5,790","6,110","5,750","500",원(KRW),"18,187,414","107,305,742,600",
197210,리드,"2,390","550","29.89","0","2,390","6,145,227","13,885,500,060","1,895","2,390","1,895","500",원(KRW),"19,991,842","47,780,502,380",
012700,리드코프,"6,920","320","4.85","6,930","6,920","1,844,732","12,513,029,800","6,520","7,030","6,460","500",원(KRW),"26,749,230","185,104,671,600",
302550,리메드,"14,300","300","2.14","14,300","13,500","102","1,383,300","13,550","14,300","13,550","500",원(KRW),"5,204,956","74,430,870,800",
131100,리켐,"3,405","5","0.15","3,405","3,400","83,698","284,558,345","3,420","3,430","3,365","100",원(KRW),"29,269,084","99,661,231,020",
215090,리퓨어유니맥스,"2,305","120","5.49","2,320","2,305","2,153,567","5,080,042,050","2,190","2,490","2,190","100",원(KRW),"19,652,087","45,298,060,535",
277070,린드먼아시아,"3,805","5","0.13","3,835","3,805","19,241","73,843,615","3,720","3,945","3,720","500",원(KRW),"13,500,000","51,367,500,000",
042500,링네트,"4,105","40","0.98","4,125","4,105","62,519","255,779,630","4,025","4,140","4,020","500",원(KRW),"15,216,878","62,465,284,190",
219420,링크제니시스,"7,890","290","3.82","7,890","7,880","434,766","3,349,756,840","7,590","7,910","7,430","100",원(KRW),"10,000,000","78,900,000,000",
027740,마니커,"817","1","0.12","818","817","1,401,745","1,137,134,321","805","829","801","500",원(KRW),"158,472,594","129,472,109,298",
305090,마이크로디지탈,"15,750","300","1.94","15,800","15,750","77,126","1,198,015,200","15,600","15,850","15,150","500",원(KRW),"3,630,800","57,185,100,000",
098120,마이크로컨텍솔,"2,650","30","1.15","2,660","2,650","58,656","152,411,490","2,605","2,670","2,550","500",원(KRW),"8,312,766","22,028,829,900",
227950,마이크로텍,"1,745","55","3.25","1,745","1,740","79,234","136,304,800","1,740","1,750","1,670","100",원(KRW),"19,400,928","33,854,619,360",
147760,마이크로프랜드,"4,800","125","2.67","4,800","4,790","156,432","744,648,415","4,750","4,825","4,630","500",원(KRW),"10,819,866","51,935,356,800",
